latitude,longitude,forecast,date_recorded
-4.24498685,38.00230131,2,2013-02-19
-9.39701611,34.20790484,0,2011-02-25
-7.18067447,35.69868658,2,2011-03-17
-9.919623399999999,39.11985170000001,2,2013-01-24
-3.32309578,30.91761558,0,2013-01-17
-6.93573167,37.53143985,0,2011-03-26
-7.62454489,35.3612439,0,2011-03-08
-6.28577344,35.62858551,2,2011-04-02
-9.07944826,35.23957215,0,2011-06-07
-6.13703206,35.93729164,2,2011-04-09
-4.72818944,29.73960041,1,2013-01-18
-4.12184327,33.995332399999995,2,2012-10-09
-2.53860355,30.70203956,2,2011-07-12
-10.21619826,39.86386189,2,2013-01-25
-9.63860085,33.889164799999996,2,2011-07-14
-3.30333931,36.82471065,0,2013-03-28
-4.54108878,31.96420126,2,2012-10-19
-4.682828,35.86553905,1,2011-03-25
-9.31905801,34.56220216,0,2011-03-15
-3.56431224,36.98788292,0,2013-02-20
-1.57151636,30.88725672,0,2011-07-23
-1.70048919,31.18121183,0,2011-07-12
-3.22703813,37.20713571,0,2013-02-26
-3.3196286,36.78393406,0,2013-05-04
-2.62385336,32.91688079,0,2011-07-20
-9.76037403,34.45950236,0,2011-03-09
-6.31696948,36.8779963,0,2011-03-10
-3.19030528,37.19671089,0,2013-12-03
-4.44164488,35.49095574,0,2013-02-18
-7.42102209,35.88418919,2,2011-03-15
-3.25438071,37.27612132,0,2013-03-29
-2e-08,0.0,0,2012-10-24
-2.74629525,32.61092385,0,2011-07-20
-9.6962565,34.488091499999996,0,2011-03-11
-3.96244459,30.60439769,0,2013-02-04
-8.11251818,35.40957947,0,2011-02-23
-4.50143294,35.40082481,0,2013-02-19
-7.70503064,36.95518003,1,2011-03-31
-5.87786076,34.97103574,2,2013-01-16
-3.24418577,36.6196967,0,2013-03-26
-3.28900161,37.47974422,2,2013-06-03
-4.51952179,30.2574411,1,2013-01-21
-5.64907174,35.40284667,0,2011-03-15
-5.26573026,38.54348603,0,2011-03-25
-10.65198909,39.19177389,2,2013-02-03
-4.60422836,30.25843762,0,2013-01-22
-8.46855606,31.67286338,2,2011-08-23
-3.89393389,35.48288289,0,2013-01-26
-7.66753745,35.54488389999999,0,2011-03-06
-9.50756402,33.69636158,2,2011-07-22
-3.12896732,34.1842979,2,2012-10-09
-5.28957968,39.06128726,0,2011-03-05
-3.3295017999999996,37.36994514,2,2013-02-21
-6.19643196,36.95204509,2,2011-04-16
-2.56070684,32.99032755,0,2011-07-21
-6.58354517,39.04674274,0,2011-03-26
-7.42380609,36.93237936,0,2011-03-26
-3.54456451,30.66418449,2,2013-02-05
-3.09606269,30.88374119,0,2013-02-03
-9.40776298,34.93932647,2,2011-03-07
-10.43611331,36.03694394,0,2013-02-10
-3.85377092,33.15313151,2,2012-10-17
-10.69243269,40.03887091,2,2013-02-21
-3.48114572,36.81234012,0,2013-03-18
-9.17035635,34.47844272,0,2011-04-04
-3.81997157,37.47840544,0,2013-02-15
-6.38000351,31.18939888,2,2011-07-15
-4.45664751,37.20380754,0,2013-02-26
-9.16283345,34.52211831,0,2011-04-04
-5.96777185,35.86736139,0,2011-04-12
-9.16952452,34.47857962,2,2011-04-04
-7.08136483,39.37805298,2,2011-02-23
-6.13700925,36.98554419,2,2011-04-16
-10.34074219,39.26607932,0,2013-01-19
-4.50202921,37.96871523,2,2013-03-19
-4.75740423,38.77382215,0,2011-03-15
-2.75248787,32.56500588,0,2011-07-20
-6.04417854,38.77619615,0,2011-03-05
-9.77759093,34.53166258,0,2011-03-10
-3.26131695,37.52183786,0,2013-03-25
-9.25265093,35.14318483,0,2011-04-18
-4.34544195,34.34539203,0,2013-01-14
-5.80317491,38.66451672,2,2011-03-09
-4.21258743,33.19492677,2,2012-10-09
-6.43306632,37.5337283,2,2011-03-25
-8.64914456,34.79703596,0,2011-03-19
-3.12448037,34.26109176,0,2012-10-31
-8.86346677,34.71207979,0,2011-03-27
-3.34068816,36.72086623,0,2013-08-03
-2.95070622,30.91636353,0,2013-02-09
-3.17690646,37.11648361,2,2013-03-14
-3.25841018,37.13156863,0,2013-04-03
-5.02721626,38.38853476,2,2011-03-19
-10.73159765,39.72257481,0,2013-01-30
-6.11886582,38.41356445,0,2011-03-04
-1.26154132,30.69322553,2,2011-07-31
-3.26404973,36.97253697,0,2013-03-21
-4.26910294,34.728585200000005,2,2013-01-19
-7.735785400000001,36.92487042,2,2011-03-29
-4.40885868,37.95159486,1,2013-02-14
-11.03930325,34.63074845,0,2013-10-02
-4.80853544,38.20506968,2,2011-03-23
-3.07549775,34.14426629999999,0,2012-10-09
-3.61620284,33.81120847,0,2012-10-03
-4.69105575,30.05763391,0,2013-01-25
-4.91021411,38.84231321,2,2011-03-08
-3.32642053,37.3812083,0,2013-02-28
-3.68463467,30.58040735,0,2013-02-14
-3.49600661,35.66634877,0,2013-03-21
-3.36110023,36.78054232,0,2013-03-13
-4.76986454,39.15483341,0,2011-03-13
-6.63232632,38.34821181,2,2011-03-13
-4.47909288,30.27381905,0,2013-01-20
-10.35305524,39.71319823,0,2013-02-03
-9.46993616,34.79559684,0,2011-03-03
-9.57625466,39.37400575,0,2013-01-29
-7.85773678,36.89986682,2,2011-03-28
-7.3159006999999985,31.36576891,0,2011-07-31
-10.82424291,39.237324,2,2013-01-25
-3.83631565,35.44389939,0,2013-01-26
-6.69710654,39.17428201,0,2013-03-23
-1.49736524,31.17285859,0,2011-07-07
-3.59437171,37.65800699,2,2013-03-10
-7.03170946,38.73847402,2,2011-02-22
-9.47418228,33.80721007,2,2011-07-25
-9.86145571,34.81552471,0,2011-03-14
-4.9370822,38.4694979,0,2011-03-24
-3.35640144,36.68692088,0,2013-04-04
-4.85188835,29.89400598,2,2013-01-29
-3.23486887,37.61411332,0,2013-03-04
-7.59904062,36.99734576,0,2011-03-21
-11.40299911,36.84687719,0,2013-02-14
-2.60960906,30.48087247,2,2011-07-17
-8.11153365,35.25054099,0,2011-02-25
-10.45324748,39.84135667,2,2013-02-23
-2.72546811,36.69994164,0,2013-03-23
-4.54400156,35.56193433,0,2013-02-18
-2.72979154,32.50111235,0,2011-07-21
-11.03989949,34.67652885,2,2013-11-02
-3.25652794,37.09068099,0,2013-03-18
-10.53689338,34.62366575,0,2013-10-03
-3.32424323,37.58637082,2,2013-01-04
-4.20121034,33.93073376,2,2012-10-09
-3.2944465,37.40278649,0,2013-02-23
-9.34468223,34.18102914,0,2011-02-23
-3.60755355,36.70947394,0,2013-02-19
-3.10926525,36.78686652,0,2013-11-03
-3.2706867,37.52899426,1,2013-03-25
-9.48256962,33.94311547,2,2011-07-30
-10.84469715,39.2489509,2,2013-01-24
-11.05367781,34.64033249,0,2013-11-02
-4.85789714,29.64730299,2,2013-01-22
-9.0849863,34.65433229,0,2011-07-04
-6.39453874,35.39322563,0,2011-03-10
-4.2387468,33.40153748,0,2012-10-12
-6.63557096,38.35338326,0,2011-03-14
-3.28589026,37.5094891,2,2013-03-25
-9.25751613,35.13982732,0,2011-04-17
-4.6706599,35.87646345,1,2011-03-25
-3.90864174,32.94182351,0,2012-10-04
-2e-08,0.0,2,2011-08-01
-10.74852632,39.845265500000004,0,2013-02-24
-5.03438137,32.80412414,0,2013-01-08
-3.18284402,35.90619509,0,2013-03-18
-8.83746631,34.71556309,0,2011-03-29
-4.37853238,38.06352929999999,0,2013-07-03
-3.32273825,37.46695703,0,2013-03-03
-2.52141685,30.84054375,0,2011-07-13
-3.22467657,37.20258127,0,2013-02-26
-3.57402816,30.72020184,0,2013-01-27
-9.55441706,34.34035717,0,2011-03-11
-10.98560657,34.98205309,0,2013-05-02
-9.33478881,34.93064484,0,2011-03-07
-3.29731153,37.39852745,0,2013-02-23
-5.7130728,38.23802974,2,2011-03-19
-1.32121878,30.71237212,2,2011-07-31
-10.68972566,39.54828724,0,2013-01-23
-3.44433769,33.95089407,0,2012-11-11
-4.8275487,38.39713396,0,2011-03-27
-10.86023841,39.55462235,2,2013-01-19
-3.00100247,34.39213899,2,2012-11-14
-6.36223689,35.20717444,2,2013-01-28
-3.52825212,34.31742798,0,2012-10-20
-9.23144359,34.51849451,0,2011-03-13
-1.1078796999999998,34.04014401,0,2012-10-22
-3.3157097,37.41953903,0,2013-02-27
-4.13793115,35.8666456,0,2013-02-13
-9.07122212,34.07650345,0,2011-03-21
-3.19025976,37.036459,0,2013-03-24
-9.57148615,33.77509415,0,2011-07-15
-3.21107243,37.1018015,0,2013-03-14
-3.3024578,37.42415943,0,2013-02-24
-3.20035882,36.87928272,0,2013-08-03
-7.05292718,37.75654523,0,2011-03-01
-7.85820073,31.17388554,0,2011-07-28
-4.56670544,35.14747942,2,2013-02-27
-6.34153203,35.84714905,2,2011-03-07
-8.68898494,34.93091312,0,2011-03-18
-6.62798367,36.38478077,0,2011-03-18
-7.95682971,35.054883200000006,0,2011-03-09
-3.18954738,37.16867903,0,2013-02-03
-7.41242354,37.74084379,2,2011-03-14
-6.64348031,38.71989311,0,2011-03-17
-7.84302497,31.52277951,2,2013-02-01
-6.78478137,38.68496184,2,2011-03-01
-8.06722454,31.54164711,2,2013-01-31
-3.49204077,36.8506595,0,2013-03-16
-3.78126779,37.60982504,0,2013-02-21
-10.80875818,35.54873613,1,2013-02-19
-9.75687415,35.30073221,0,2013-02-23
-9.21276113,33.9363341,0,2011-03-12
-3.81058764,30.64569324,0,2013-01-18
-6.09163028,35.74668136,2,2011-04-05
-8.9250144,34.57167698,2,2011-01-04
-7.83431489,36.90046626,2,2011-03-25
-6.31128664,38.38456555,0,2011-02-28
-3.47697118,37.35580295,2,2013-05-04
-8.57425455,32.04888197,2,2011-08-18
-6.08792053,35.61667348,2,2011-03-30
-6.12584376,34.87682213,0,2013-01-31
-5.10022327,38.85204904,0,2011-03-14
-1.68531412,30.98414527,1,2011-07-14
-4.83320407,29.98298519,0,2013-01-29
-9.46212175,33.88304551,0,2011-07-27
-3.28754894,36.56641315,0,2013-03-27
-10.743961,39.40624096,2,2013-01-27
-8.55466088,34.99478029,0,2011-03-18
-2.55449085,30.58144564,2,2011-07-17
-3.24055963,37.65471820000001,0,2013-03-04
-7.60082083,36.99781381,0,2011-03-21
-3.343971,36.69499991,0,2013-11-03
-3.15066975,34.2366576,0,2012-10-10
-10.54769127,34.91683439,0,2013-06-03
-10.2354592,34.72300935,0,2011-02-23
-3.06451496,37.06797313,0,2013-03-19
-10.37219728,38.22573851,2,2013-01-19
-5.61809571,32.76134978,2,2012-10-10
-10.59715587,39.91317172,2,2013-02-09
-6.76135148,38.12602881,0,2011-03-26
-3.29699304,37.47547188,0,2013-10-03
-9.20495537,34.69991976,0,2011-04-14
-3.47133665,34.29269514,0,2012-12-14
-3.40018854,37.57123341,2,2013-03-04
-7.86193149,36.95447249,0,2011-03-28
-3.19157859,37.14279417,0,2013-06-03
-9.53893254,33.70254277,0,2011-07-20
-2.74268398,33.23059299,2,2011-08-15
-3.56002689,36.78070877,0,2013-03-14
-3.24451235,37.58333294,0,2013-03-04
-8.520581,31.60014615,0,2011-08-02
-5.79985851,34.88135265,2,2013-01-24
-6.71181743,39.1799244,2,2013-03-25
-6.7842068,38.85773112,0,2011-02-26
-2.61014719,32.60572003,0,2011-07-17
-6.41620928,35.78388688,2,2011-04-01
-2.72780761,32.86926401,2,2011-07-16
-3.3067241999999997,37.37762541,0,2013-02-22
-7.12022158,39.20088307,0,2011-02-18
-5.7398596,34.84708332,2,2013-02-14
-8.04845413,35.46979045,0,2011-02-21
-3.35746467,37.62413161,2,2013-03-10
-3.79436748,30.53358983,2,2013-01-16
-3.34669365,36.68274066,0,2013-09-03
-9.48577468,33.87338367,0,2011-07-27
-6.64366027,38.43200146,0,2011-03-16
-4.451992099999999,38.19080292,0,2011-03-04
-7.04269118,37.56981793,0,2011-03-01
-4.51133074,30.1039938,0,2013-02-18
-3.48143755,37.55071872,2,2013-02-13
-4.48666675,30.1665369,1,2013-02-18
-8.79760095,36.35347882,0,2011-03-20
-4.15519526,37.91422548,0,2013-03-13
-8.98135093,34.58247127,0,2011-10-04
-3.58727677,37.46736267,2,2013-02-14
-6.63601904,38.36187807,0,2011-03-16
-2.45770243,30.79948365,0,2011-07-14
-7.33648865,35.94459788,0,2011-03-14
-3.28492033,30.97754391,0,2013-02-13
-7.6814004,36.96441645,0,2011-03-30
-3.25609493,37.22346133,0,2013-11-03
-7.42638163,36.98758748,0,2011-03-08
-10.48467359,35.89784134,0,2013-02-21
-6.94844311,37.81000432,0,2011-02-25
-10.20461873,38.59245204,2,2013-01-26
-10.12542642,34.65988672,0,2011-03-07
-3.81172239,30.64104192,0,2013-01-18
-1.47879777,31.74638572,1,2011-07-20
-4.18404321,35.25795199,2,2013-02-05
-7.80467718,31.77590462,2,2011-08-11
-3.22543598,37.26109954,0,2013-03-28
-7.80259121,35.73498923,2,2011-02-17
-3.26433547,36.63238031,0,2013-03-26
-3.28598378,37.51584003,2,2013-03-25
-5.83281811,35.45676326,0,2011-03-17
-10.55267033,34.91811123,0,2013-06-03
-9.77731634,34.94527754,2,2011-03-14
-3.33160909,37.4910778,0,2013-07-03
-3.29371501,37.42196854,0,2013-02-28
-8.78338526,35.81523711,2,2011-03-05
-3.21491165,37.20336935,0,2013-02-26
-6.25300556,37.543341399999996,0,2011-02-28
-2.45485473,30.54228758,2,2011-07-28
-9.22344364,34.75011569,0,2011-04-15
-10.31607492,39.47023515,0,2013-01-23
-3.33006813,37.39150178,0,2013-01-03
-1.37900736,31.50241662,0,2011-07-13
-4.90341039,29.74451779,1,2013-01-28
-2.50695402,32.67466656,0,2011-07-26
-9.2028986,34.39992998,0,2011-04-04
-3.33368733,35.68302039,0,2013-02-04
-8.10527246,35.90747564,0,2011-02-19
-3.35150147,35.56740003,0,2013-03-13
-3.32785568,36.73998632,0,2013-03-13
-8.81981039,34.57131429,2,2011-03-29
-5.33639077,38.54551297,2,2011-03-25
-3.28576595,37.50437013,2,2013-03-26
-3.95648109,33.35159886,2,2012-10-13
-9.23451381,34.61596943,0,2011-03-24
-4.87114047,29.82029575,0,2013-01-29
-3.27769598,37.47453487,2,2013-03-19
-9.08316322,34.74653817,0,2011-06-04
-4.84805672,29.68358924,1,2013-01-26
-3.22854303,37.02459694,0,2013-03-23
-3.22010595,37.26729771,0,2013-03-28
-10.67982097,39.63665816,2,2013-01-31
-9.81789827,34.49639065,0,2011-02-24
-6.24826291,37.16706824,2,2011-04-11
-3.31049333,36.64058668,0,2013-03-29
-3.31207255,36.69879469,0,2013-12-03
-3.1831658,37.67215884,2,2013-02-19
-4.54241781,38.07559199,0,2013-05-03
-9.31956182,34.68882981,0,2011-02-28
-7.10454925,39.20788621,0,2011-02-18
-3.29706015,37.38307015,0,2013-02-22
-3.67507231,35.48442986,2,2013-01-24
-7.59424147,36.1107805,0,2011-03-06
-3.26880347,37.25761065,0,2013-03-30
-1.47590537,31.74438056,1,2011-07-20
-4.5601011,38.24816682,0,2011-03-12
-3.38945898,35.62308429,0,2013-12-03
-6.88841483,37.55797036,0,2011-03-06
-6.80214315,38.57721268,0,2011-03-02
-4.76889803,33.2374527,2,2013-02-02
-3.22024548,34.23148444,0,2012-10-11
-8.15442593,36.39735636,0,2011-03-14
-3.4899289,37.44576148,0,2013-11-03
-9.87813003,34.50113999,0,2011-02-22
-3.49159788,36.82027521,0,2013-03-18
-9.35154464,34.645526700000005,0,2011-03-21
-9.47784565,34.32024825,0,2011-03-06
-6.18470422,37.14536739,0,2011-04-13
-1.25234042,30.95408876,2,2011-07-26
-4.27187884,34.39635791,0,2013-01-15
-1.49437577,31.54123287,0,2011-07-11
-5.04383333,38.76953995,0,2011-03-13
-8.97128354,33.95976743,0,2011-03-18
-9.47131866,34.17433595,0,2011-03-01
-5.47261693,35.89290396,2,2011-03-17
-4.38190942,38.06916237,0,2013-07-03
-2.84925652,37.23766768,0,2013-12-03
-3.72186115,37.7176196,0,2013-02-19
-6.70968908,35.59217004,0,2011-03-13
-4.29202721,33.78370582,2,2012-10-21
-10.23498554,39.4641349,0,2013-01-22
-4.2480894000000005,35.11869819,0,2013-03-01
-6.52206514,38.89337283,0,2011-03-23
-6.33372144,38.38429166,0,2011-02-27
-3.196034,37.60043419,0,2013-02-20
-5.02705581,38.38671501,2,2011-03-19
-4.33561482,30.08766291,1,2013-02-13
-3.20468669,37.66586082,0,2013-02-24
-9.48143023,34.01835556,0,2011-07-30
-5.30265459,35.82241658,2,2011-03-30
-3.31399577,36.69688649,0,2013-12-03
-3.62421847,33.81855424,0,2012-10-04
-6.03678872,36.14509828,2,2011-03-22
-9.77217765,35.30673995,0,2013-02-23
-4.42289508,37.96391736,2,2013-02-15
-10.36934781,40.09155418,0,2013-01-31
-4.43516274,37.96268467,2,2013-03-20
-10.20655049,38.84035514,2,2013-01-23
-5.39855713,38.53000303,2,2011-03-25
-8.05936733,31.58787616,2,2013-01-28
-4.25902719,37.89471295,0,2013-03-29
-4.15526032,35.89233879,0,2013-02-13
-7.21599289,35.7119166,2,2011-03-17
-3.38078688,37.63130471,2,2013-03-08
-3.69994078,37.39486691,2,2013-02-24
-4.68786667,30.04785075,0,2013-01-25
-3.17767537,37.57929991,0,2013-02-19
-3.31722451,30.92150701,0,2013-01-16
-2.30741483,32.06168385,2,2011-08-05
-9.25008391,34.12298926,0,2011-02-21
-6.37175887,36.56048226,0,2011-04-10
-1.9689207999999998,33.81360743,0,2012-11-06
-3.54718469,34.15386248,1,2012-10-16
-7.76850139,36.91053612,2,2011-03-30
-3.42863353,36.55995047,0,2013-05-03
-6.78171157,38.85759436,0,2011-02-25
-3.25630908,37.24363045,0,2013-10-03
-3.38767428,37.50368365,0,2013-08-03
-4.40049674,37.93450036,0,2013-02-14
-3.44764085,36.80508876,0,2013-03-19
-10.54422448,39.43408691,2,2013-02-03
-3.2606672000000003,37.36765982,0,2013-03-15
-6.6725288,38.22259746,0,2011-03-15
-3.0212422,36.99956141,0,2013-03-19
-4.06641831,37.7324755,0,2013-03-04
-3.20085687,37.10227623,0,2013-03-14
-4.36407401,37.82783720000001,2,2013-03-28
-4.35433914,34.3425975,2,2013-01-14
-9.33705733,35.30811,0,2011-04-20
-9.77498378,39.59731283,0,2013-01-30
-4.00087812,34.76287793,2,2013-01-24
-7.46239702,35.80123378,0,2011-03-15
-3.361273,36.91631854,0,2013-01-03
-3.21049841,37.0181584,0,2013-03-24
-9.27935983,34.1155093,0,2011-02-20
-6.5409520999999975,38.83440815,0,2011-02-25
-9.30121583,34.5023889,0,2011-12-03
-10.45243619,35.29590632,0,2013-02-03
-7.81926072,36.90357786,0,2011-03-29
-3.31434665,35.70331965,0,2013-03-04
-10.56801221,38.80168905,0,2013-01-22
-5.48129733,38.95026354,2,2011-03-12
-10.67190122,35.67209860000001,2,2013-03-14
-9.19002919,35.08705684,2,2011-04-18
-8.47369557,31.72233425,0,2011-08-23
-9.25499144,35.17960289,2,2011-04-18
-2.48642705,30.83123294,0,2011-07-15
-3.38892472,36.93307362,0,2013-03-03
-3.16678177,36.81691805,0,2013-09-03
-8.71884143,34.63390537,0,2011-03-27
-4.8317494000000005,38.39437289,0,2011-03-27
-3.24561998,37.23405621,0,2013-09-03
-6.64503869,38.43263133,0,2011-03-16
-3.31608938,37.66063479,2,2013-03-07
-9.60234104,33.93505461,0,2011-10-07
-3.07030954,34.14856319,0,2012-10-09
-3.31421889,37.63156586,2,2013-03-07
-4.5811498,38.25658395,0,2011-03-11
-4.722632900000002,38.34338938,0,2011-03-21
-3.17701396,37.59360898,0,2013-02-19
-10.73446791,39.60105253,0,2013-01-30
-7.19498907,36.79071228,0,2011-03-22
-4.60814274,39.09383631,0,2011-03-14
-3.31609185,30.92759215,0,2013-01-17
-6.13617482,35.81953127,0,2011-04-10
-3.17684773,34.38170043,0,2012-10-31
-2.52081025,31.71429310000001,2,2011-07-12
-3.30051617,37.40416422,0,2013-02-28
-3.00250986,37.07742855,0,2013-03-19
-3.32760614,36.739734999999996,0,2013-03-13
-6.80063901,36.44558633,0,2011-03-19
-9.35910991,34.14999731,0,2011-02-24
-8.24831018,35.01357014,2,2011-02-25
-4.988929,29.79066495,0,2013-02-01
-9.20133864,34.40884707,0,2011-03-04
-3.65029747,37.64470549,2,2013-03-13
-2.88833859,31.17574362,0,2011-07-13
-9.34917119,34.17938475,0,2011-02-23
-8.05712927,31.50130186,2,2013-01-31
-3.32760019,37.46005166,0,2013-03-03
-4.41212806,37.908829600000004,0,2013-03-23
-4.57935962,38.06870865,0,2013-05-03
-3.40071799,36.90296095,0,2013-02-03
-3.26930203,37.24816441,0,2013-11-03
-3.83237398,36.719682399999996,2,2013-02-19
-9.58997021,33.93162312,2,2011-10-07
-9.56566929,33.83983362,2,2004-01-12
-9.23345228,34.89113088,2,2011-02-22
-3.39070716,36.76212107,2,2013-03-14
-9.59782691,33.86085101,2,2011-10-07
-2.46190624,32.19610911,0,2011-08-05
-9.35340329,34.15614241,0,2011-02-24
-10.84216964,35.28535004,2,2013-04-03
-4.62129198,29.87095934,0,2013-02-08
-3.61022615,37.46248812,2,2013-02-15
-9.54906906,34.63480409,0,2011-02-26
-3.20006569,37.11799701,0,2013-03-26
-10.42821237,34.73456167,0,2011-03-01
-9.48980676,33.68314447,0,2011-07-22
-4.02558465,37.73442473,0,2013-04-04
-3.3342318,37.44600656,0,2013-08-03
-3.32809143,36.65639927,0,2013-01-04
-7.46003984,31.41993525,1,2011-07-30
-9.82582392,34.45035576,0,2011-02-24
-9.08575618,36.01165719,2,2011-03-02
-9.1255016,34.70416017,0,2011-04-14
-4.5455373,38.1951772,0,2011-03-11
-9.33773355,34.55989384,0,2011-03-15
-8.93442687,34.57132635,2,2011-01-04
-9.88374065,35.10521582,0,2011-03-16
-9.34149117,34.35195157,0,2011-03-04
-11.031771699999998,34.65838567,0,2013-11-02
-4.41702858,35.87028848,0,2011-04-17
-8.81195195,36.35483667,0,2011-03-19
-7.82610025,35.1355266,0,2011-03-09
-11.099063699999999,34.63868219,0,2013-10-02
-4.772564900000001,38.4850446,0,2011-03-26
-9.33654693,34.71193579999999,0,2011-02-28
-9.42639894,33.93005472,2,2011-07-30
-2.42888141,36.42004742,0,2013-03-20
-4.46862785,35.56328433,0,2013-02-20
-6.14444995,35.88759848,2,2011-04-10
-3.19858872,37.61906337,2,2013-02-20
-3.26176583,36.61866872,2,2013-03-25
-9.10883543,34.99937342,0,2011-02-23
-9.51398234,33.80991266,2,2011-07-24
-4.43370628,35.5509782,0,2013-02-20
-2.15546833,33.49870233,2,2013-01-18
-3.9418914,33.36517798,0,2012-10-13
-10.66752651,39.50445997,0,2013-02-02
-6.24012604,37.63132047,2,2011-03-09
-7.73675397,36.92409159,2,2011-03-29
-2.43340796,30.533928999999997,0,2011-07-28
-6.46344512,37.549391899999996,0,2011-03-28
-4.87830703,29.738163099999998,0,2013-01-27
-10.56001291,38.03050217,2,2013-01-18
-6.53849625,38.99003076,0,2011-03-25
-6.91134726,37.436484899999996,0,2011-03-17
-4.50352363,30.11427788,2,2013-02-18
-6.68464346,38.69105513,0,2011-03-17
-3.32808712,36.73879259,0,2013-03-13
-8.79102125,36.35427129,0,2011-03-19
-6.34202672,36.45549909,0,2011-03-10
-6.47870859,38.99427493,2,2011-03-25
-10.27589722,39.40817003,0,2013-01-23
-3.30765669,37.5357355,0,2013-03-23
-3.64109452,33.53510086,0,2012-10-05
-7.85710672,31.82464568,2,2011-08-11
-3.71579033,37.65684539,0,2013-02-22
-4.19835744,32.90604333,2,2012-10-20
-8.24391145,31.52905517,0,2011-07-18
-3.19399976,37.23097025,0,2013-02-24
-3.35249577,36.67624673,0,2013-04-04
-3.35230985,36.98257969,2,2013-04-03
-4.12618386,37.94335108,0,2013-11-03
-4.5612496,38.24445048,0,2011-03-12
-6.34850934,31.23398153,2,2011-07-18
-4.9028377999999995,38.343491799999995,0,2011-03-28
-3.30469591,37.12929573,0,2013-07-03
-9.01565778,34.93132225,0,2011-02-28
-4.49774336,30.21940159,0,2013-02-19
-3.43375808,36.74060294,0,2013-03-20
-1.16199736,34.0353213,0,2012-10-22
-7.85165336,31.17466088,0,2011-07-28
-9.33461481,34.05617704,0,2011-03-25
-1.78623551,31.53896844,2,2011-07-26
-3.18372961,37.14894268,0,2013-06-03
-7.11886733,39.19673173,2,2011-02-18
-9.65996574,34.81402996,0,2011-02-28
-4.8540819000000015,38.30862982,0,2011-04-04
-5.61332816,30.48137792,0,2013-01-18
-7.59904076,36.99585102,0,2011-03-21
-9.36876331,34.23175427,0,2011-02-26
-10.05193317,34.86152548,0,2011-03-15
-1.30657797,30.71596992,2,2011-07-31
-4.38300289,37.98594062,0,2013-12-02
-1.10608004,34.03889057,0,2012-10-22
-9.38604046,35.29658016,2,2011-04-20
-4.53160861,29.82519587,2,2013-02-03
-6.08639346,36.93829087,0,2011-03-29
-4.61410775,30.26811556,0,2013-01-22
-2.51091275,30.62058622,1,2011-07-11
-3.34136133,37.45116987,0,2013-05-03
-9.09667537,34.63754681,0,2011-07-04
-3.04374008,30.82392123,2,2013-02-04
-7.96423496,35.37783505,0,2011-02-25
-2.63793849,30.55847115,0,2011-07-08
-3.0398242000000004,37.5954162,2,2013-02-26
-3.26651078,36.64460624,0,2013-03-26
-5.48127396,38.95024077,2,2011-03-12
-5.47093233,36.38519711,2,2013-02-15
-4.35492187,33.88004592,0,2012-10-25
-3.26325854,36.60476369,0,2013-03-27
-4.3920315,37.90504792,0,2013-03-26
-3.02736495,30.828064299999998,0,2013-02-04
-5.16086642,38.8428806,0,2011-03-03
-3.25675659,37.36771696,0,2013-03-21
-6.64382622,38.35122104,0,2011-03-12
-6.73642378,38.86397112,2,2011-03-20
-6.30343559,37.45402277,2,2011-02-26
-4.86734799,32.81608768,2,2012-12-13
-3.55140919,36.98858621,0,2013-02-20
-3.38320326,37.5369304,2,2013-06-03
-4.45692292,37.19260691,0,2013-02-26
-4.40505638,37.85147803,0,2013-03-28
-3.33536241,36.64721214,0,2013-01-04
-3.16258433,33.77187376,0,2013-01-31
-3.19779976,34.22181671,0,2012-10-11
-7.68096965,39.20632358,2,2011-02-19
-6.64751898,35.49102994,2,2011-03-12
-10.74121809,39.77467687,2,2013-01-29
-6.78737392,37.14033870000001,2,2011-02-27
-6.44480744,38.89927128,2,2011-03-19
-7.8967617,35.05827895,0,2011-03-09
-6.48983765,39.00817988,0,2011-03-25
-3.33585422,37.41605432,2,2013-02-25
-8.04207888,35.46748918,0,2011-02-21
-3.18582018,33.88363324,0,2012-11-04
-10.81984005,39.80573258,2,2013-01-28
-3.39707768,37.56428751,2,2013-03-04
-4.21969727,37.97372218,2,2013-02-18
-4.77738235,30.0383909,0,2013-01-30
-8.7497657,36.71608582,0,2011-03-09
-5.40083266,37.18325021,2,2013-02-25
-6.75983823,38.86971073,0,2011-02-25
-3.22521375,37.18243624,0,2013-02-27
-4.49526067,30.21055407,0,2013-02-19
-9.57083447,33.77550265,0,2011-07-15
-4.9742085,38.510876700000004,0,2011-03-25
-3.33126128,37.25819110000001,0,2013-03-19
-4.87682639,29.64083261,0,2013-01-18
-8.9718456,34.52108826,2,2011-02-04
-11.24691168,36.8837943,0,2013-02-13
-7.31298715,36.76175769,0,2011-03-17
-9.72777127,39.71301659,2,2013-01-30
-9.90097716,35.09839427,0,2011-03-16
-9.21392622,35.17581074,0,2011-04-18
-3.35542197,36.8565215,0,2013-04-04
-9.48468709,33.97137308,0,2011-01-08
-4.30958726,38.05683573,0,2013-07-03
-3.36604774,37.62334148,2,2013-03-10
-2.05723921,33.00185396,2,2011-07-27
-4.85547331,29.89782942,2,2013-01-29
-3.39732351,37.35454403,2,2013-04-04
-11.30975203,34.80933428,0,2013-08-02
-3.14951756,36.8461499,0,2013-11-03
-4.9006428,38.35178406,2,2011-03-28
-10.07902772,34.87632584,0,2011-03-15
