latitude,longitude,2018_forecast,date_recorded
-2.95594767,34.26169484,1,12/18/2018
-2.52382721,30.65846538,0,9/21/2018
-2.99482961,33.99650483,1,9/23/2018
-7.71933215,38.93638682,0,4/21/2018
-10.85773526,39.66772577,0,7/4/2018
-1.76356216,31.60637401,2,5/3/2018
-2e-08,0.0,1,9/24/2018
-9.56062541,35.09734198,0,3/8/2018
-7.03229296,39.27739574,0,5/13/2018
-10.53308275,36.02920016,0,1/30/2018
-3.87314309,37.7309914,2,10/12/2018
-8.24991054,31.52570326,2,9/28/2018
-9.52028305,34.29913311,2,3/30/2018
-9.41510647,33.94764813,0,4/23/2018
-4.89502351,30.05279176,2,6/1/2018
-1.40498306,31.48197402,2,10/26/2018
-6.23765304,36.08619982,0,12/3/2018
-3.63097376,36.67243669,0,3/15/2018
-10.3100571,38.98008686,2,5/1/2018
-4.64882249,35.99544613,0,11/5/2018
-6.68200262,38.6850543,2,9/24/2018
-4.98975647,29.78351822,2,5/21/2018
-2.40457639,30.75063624,0,2/15/2018
-9.16074977,34.05098432,0,9/9/2018
-7.80688031,36.89598587,1,1/25/2018
-1.82062425,31.61296683,2,1/31/2018
-3.76407855,37.62196201,2,10/3/2018
-6.14665468,37.59675036,0,12/20/2018
-8.88565716,34.76735055,0,12/10/2018
-4.6643158,38.2867826,0,9/2/2018
-2e-08,0.0,1,9/7/2018
-3.28583517,37.26590406,0,11/6/2018
-6.01005064,37.92931961,0,7/31/2018
-3.05929137,31.18393853,0,6/23/2018
-3.21021519,37.200425200000005,2,5/16/2018
-4.1784732,37.92975184,0,10/22/2018
-10.04938761,34.86395207,0,11/25/2018
-8.66773145,31.85313896,2,2/9/2018
-9.08370431,34.57221623,0,10/5/2018
-10.60537361,39.36626313,2,1/26/2018
-10.27324911,40.1913018,0,11/30/2018
-2.50798775,33.1030577,2,6/20/2018
-5.61326004,38.883052299999996,0,4/21/2018
-1.61658766,31.71839407,0,6/27/2018
-3.3429114999999996,36.93624156,0,12/29/2018
-8.95667262,33.21242384,0,8/28/2018
-1.54060927,30.87391184,0,5/12/2018
-4.50851349,30.21019531,0,3/12/2018
-4.79396091,32.07728976,0,6/11/2018
-4.77000392,39.15520102,0,1/20/2018
-1.31496118,31.75812647,0,1/10/2018
-6.15720433,37.67446977,0,5/31/2018
-3.46571234,34.22072036,2,4/29/2018
-2.66048393,32.9801843,0,11/23/2018
-9.42257119,33.92937669,0,4/6/2018
-6.46207023,33.7780613,2,9/7/2018
-4.42631702,29.77379855,0,12/15/2018
-5.52246132,38.88962628,2,4/14/2018
-6.15882455,35.899576399999994,0,12/4/2018
-6.73826123,39.14949255,2,11/5/2018
-6.3463054,31.06948231,0,2/5/2018
-2.58269717,30.49705758,2,3/14/2018
-9.24252867,33.01585168,0,10/28/2018
-4.32240209,33.41603409,0,9/11/2018
-9.11782602,34.78288604,0,6/1/2018
-9.76482709,34.52579973,0,8/14/2018
-5.75377895,38.25394161,2,2/8/2018
-8.84159513,34.13337408,0,1/6/2018
-9.30755708,34.57556346,0,9/21/2018
-7.70555401,38.97709213,0,2/19/2018
-3.30900521,31.94496491,0,11/25/2018
-10.28039889,35.85545653,0,3/29/2018
-3.43079692,36.55988697,2,5/27/2018
-10.92038864,37.41026208,0,4/19/2018
-10.54796605,35.598180299999996,0,8/5/2018
-2.91801422,31.75950266,0,9/29/2018
-4.8760095,38.36392143,0,12/22/2018
-8.69255155,32.06655496,0,10/22/2018
-2e-08,0.0,1,10/7/2018
-3.30788731,36.70212428,0,2/12/2018
-9.49108114,33.80586241,0,2/12/2018
-11.304806800000001,36.96411374,0,11/12/2018
-5.21790356,38.62072733,0,12/18/2018
-3.2306487999999995,37.64875925,0,8/3/2018
-7.10892346,39.00997184,0,11/1/2018
-10.57859634,40.15886622,2,1/14/2018
-7.14033776,38.83345721,0,3/24/2018
-6.74665298,36.46897449,0,5/13/2018
-3.15021056,36.88316993,0,8/13/2018
-8.97308324,33.31757916,0,4/26/2018
-4.4483852,38.32877734,0,9/17/2018
-8.93697443,33.53707852,0,1/10/2018
-10.40504309,35.67360113,0,12/29/2018
-3.2804281000000004,30.96629049,0,7/25/2018
-4.5485336,38.20106302,2,2/9/2018
-6.43089437,36.12200254,0,12/24/2018
-2e-08,0.0,0,3/28/2018
-4.55715871,34.23524154,2,12/28/2018
-1.71091671,31.12255516,0,6/27/2018
-3.3460761,33.51682367,1,4/16/2018
-3.20623338,37.10046537,0,3/2/2018
-4.4337395,38.29008394,2,10/7/2018
-2.62707315,31.64890159,0,1/26/2018
-3.35474838,36.69774981,0,5/24/2018
-9.49034853,34.02363372,0,6/7/2018
-3.35635825,36.71517252,0,6/27/2018
-9.90422597,35.09471461,0,5/30/2018
-7.15236266,39.14586943,0,6/7/2018
-2.97558565,37.5285338,0,6/24/2018
-3.28333801,37.52673369,2,6/27/2018
-4.67250229,35.87474858,1,5/23/2018
-6.74078526,30.40458375,2,3/18/2018
-7.35945864,36.272830799999994,2,3/16/2018
-4.153465799999999,37.83974804,0,6/8/2018
-7.89970535,36.88734529,0,7/10/2018
-9.51335921,33.76529213,0,1/24/2018
-7.23050429,37.773017700000004,0,3/25/2018
-6.33561987,36.46210229,0,9/6/2018
-7.05540513,37.57644107,0,1/15/2018
-6.4340529,37.52889535,0,2/18/2018
-9.29711327,32.89213065,0,8/19/2018
-2e-08,0.0,0,8/15/2018
-4.2715889,34.55841899,0,12/29/2018
-9.52720723,35.52220857,0,11/20/2018
-8.44973022,34.96183727,0,5/14/2018
-6.13830331,36.17015872,1,2/11/2018
-4.18831744,35.93260008,0,2/15/2018
-2.11970295,33.49557331,0,1/11/2018
-3.56611183,36.65568638,0,7/7/2018
-3.32942391,36.69200628,0,4/28/2018
-3.35460806,37.45156407,0,4/18/2018
-3.86359789,33.14280545,2,10/28/2018
-9.1050095,35.00550438,0,6/7/2018
-6.25229996,35.35526575,0,10/25/2018
-9.68280661,34.68005829,0,8/28/2018
-11.06937277,39.25466594,0,2/22/2018
-9.17499046,32.93104318,0,4/23/2018
-7.41258049,35.48760211,0,3/12/2018
-3.89594704,30.60890101,0,2/25/2018
-7.39811938,38.97231989,0,4/22/2018
-7.66232093,35.38810178,0,10/3/2018
-3.16480421,37.12475604,0,5/31/2018
-2.35574294,32.47761784,0,8/21/2018
-4.33841007,34.82253155,0,5/30/2018
-8.99239941,34.83352586,0,5/28/2018
-6.72779634,32.05749879,0,2/3/2018
-3.48781485,36.82069713,0,9/9/2018
-3.28473691,31.46157277,0,10/10/2018
-3.00440689,31.92185428,2,8/18/2018
-3.12308686,34.2537115,2,12/28/2018
-2.00724309,35.41714744,0,9/14/2018
-3.37019192,33.90958355,0,6/29/2018
-4.84759763,29.69581017,1,4/17/2018
-5.99689206,37.92790902,0,8/10/2018
-7.69265274,37.04078318,0,1/27/2018
-9.41666788,33.92444837,0,3/26/2018
-7.82179648,36.94235021,0,1/6/2018
-6.12187338,38.29921816,0,5/16/2018
-3.9007866,30.61636315,0,11/14/2018
-6.53797681,38.86780462,2,3/22/2018
-3.39403699,36.92104151,0,9/15/2018
-2e-08,0.0,0,10/22/2018
-4.99271192,38.54867519,0,9/25/2018
-4.31890793,30.133923,0,3/20/2018
-9.53065042,33.795517600000004,0,11/17/2018
-1.3564278,31.73388412,2,12/1/2018
-6.67175843,37.12727572,0,4/5/2018
-1.89093952,35.48647774,0,7/20/2018
-3.70443208,35.91775434,0,10/14/2018
-3.4892199999999995,36.81565767,0,11/11/2018
-6.43225058,37.52938616,0,2/9/2018
-3.82572586,30.63320725,0,9/5/2018
-8.2773133,31.44506861,0,12/25/2018
-11.1757386,34.71390992,0,3/20/2018
-4.19535394,35.54135013,0,10/4/2018
-1.97962601,33.83176675,0,10/23/2018
-7.03594436,37.79674407,0,11/27/2018
-9.13089514,32.8838511,2,5/6/2018
-8.57303834,33.04212204,2,6/3/2018
-3.37135532,36.75068387,0,6/12/2018
-3.33019029,36.74812104,0,2/5/2018
-9.60949278,34.36097091,2,8/15/2018
-3.21699343,37.59572449,0,3/2/2018
-6.82005769,37.75407115,0,11/30/2018
-10.468273199999999,36.12880867,2,8/17/2018
-6.58350211,37.17790844,0,11/16/2018
-4.49770051,30.21324257,0,10/3/2018
-3.23865256,37.31625419,0,11/24/2018
-3.68297068,37.66427072,0,7/18/2018
-8.26182802,35.81429326,0,9/16/2018
-9.42672504,33.98054516,0,7/2/2018
-1.61679837,31.51640783,1,7/31/2018
-5.24313748,32.94018413,2,5/8/2018
-9.29936281,34.57211576,0,5/6/2018
-9.94317017,37.90959338,0,3/24/2018
-10.92400872,34.84873487,0,7/21/2018
-10.25690537,35.65700894,0,5/9/2018
-8.72440509,34.77902189,0,2/10/2018
-2.50970199,33.27288617,2,8/24/2018
-6.3069648,37.44243001,0,11/24/2018
-5.11916882,32.51541644,0,5/13/2018
-9.30322078,34.73343637,0,9/14/2018
-2.94543181,35.68726314,0,9/12/2018
-4.5232402,29.81007132,1,11/7/2018
-4.21028463,33.18226789,0,5/4/2018
-10.39521475,38.72756963,2,10/20/2018
-3.52854356,35.70499641,0,2/27/2018
-3.61247111,33.82427254,2,6/27/2018
-2e-08,0.0,2,9/13/2018
-4.86396056,29.69713832,2,8/24/2018
-9.24168885,34.50250418,0,7/15/2018
-2.79235526,31.47822626,0,7/30/2018
-9.57296311,33.8166201,0,1/6/2018
-1.64093088,31.55032987,2,3/30/2018
-5.23525512,37.80183968,0,1/3/2018
-4.14354969,32.86053695,2,12/28/2018
-1.49493378,33.90193184,2,8/31/2018
-3.67594352,30.49260485,0,4/10/2018
-2.53172932,32.68890447,2,2/7/2018
-7.74627861,36.93207272,0,9/27/2018
-4.79218724,35.46536505,2,10/4/2018
-4.80560317,38.20493162,0,11/30/2018
-10.24473009,38.78815256,2,6/5/2018
-7.59452863,36.05263721,0,3/18/2018
-3.23867941,33.56979444,0,12/15/2018
-9.65830544,39.53522765,0,3/29/2018
-7.34517043,39.01366144,0,5/8/2018
-4.28102265,33.87867373,2,6/25/2018
-4.3270662,30.06311737,1,3/27/2018
-6.12545671,38.30051071,0,5/25/2018
-6.95170206,37.08230802,0,4/10/2018
-1.57684681,31.54233367,2,10/27/2018
-6.62896731,36.38110968,0,2/16/2018
-2.77213846,32.70203656,0,3/19/2018
-10.65975286,39.16092903,2,11/25/2018
-4.88452113,32.84067077,2,4/24/2018
-3.17359598,37.64420589,0,6/23/2018
-6.13402952,37.6121117,2,12/28/2018
-6.82065423,30.43826147,2,2/13/2018
-3.40008002,32.29653889,0,11/6/2018
-6.31587169,35.75931043,0,8/7/2018
-9.31344707,34.53694958,0,10/23/2018
-8.98328127,34.53972286,0,5/6/2018
-9.85876947,34.81261761,0,5/25/2018
-3.25968611,36.61661214,0,5/27/2018
-1.27474544,30.96795128,0,9/28/2018
-1.20915609,31.80742403,2,3/12/2018
-6.12495871,38.29909782,0,4/29/2018
-10.81189151,38.97192608,2,11/22/2018
-2e-08,0.0,0,6/12/2018
-4.10851074,35.83633663,0,1/14/2018
-1.24874783,30.96480531,0,2/3/2018
-3.89211995,30.62131105,0,1/28/2018
-5.59899922,38.51422177,0,10/29/2018
-1.71070677,31.00312072,0,8/9/2018
-5.9444908,35.66195376,0,10/12/2018
-4.93189533,38.79263422,0,7/21/2018
-2.16171692,35.69603349,0,9/26/2018
-3.22137185,37.15234736,0,11/22/2018
-3.19271945,37.24531254,0,11/27/2018
-5.50242467,30.41301548,0,4/19/2018
-3.44182706,33.80914076,2,11/25/2018
-10.55844434,38.02936287,2,5/9/2018
-4.79126066,38.21149856,0,5/1/2018
-3.18735795,35.90570436,0,3/25/2018
-9.43390247,35.14267325,0,1/4/2018
-3.37054752,36.82359997,0,3/3/2018
-3.34096079,37.13578281,0,2/13/2018
-4.90550656,29.73684277,2,4/4/2018
-8.52146073,36.51833113,0,9/4/2018
-4.6395709,30.30992991,0,10/16/2018
-9.76057188,35.29822004,0,2/2/2018
-8.98225364,33.39220916,0,12/19/2018
-7.70236606,36.95337098,0,11/21/2018
-3.51434206,33.52319159,0,1/18/2018
-3.92051269,34.19989396,2,6/26/2018
-3.48190496,37.35667227,2,6/14/2018
-9.870742,37.87604238,2,8/3/2018
-3.70471617,37.6698718,0,3/21/2018
-5.41874459,38.976342200000005,2,9/4/2018
-2.74287622,31.70561673,0,10/16/2018
-5.78123908,38.85204767,2,8/12/2018
-6.33099794,38.38915352,0,5/6/2018
-2.48813632,32.63777425,0,12/23/2018
-3.54266847,36.91809775,0,12/26/2018
-6.94523155,37.81786519,0,7/25/2018
-3.71365756,35.72367647,0,1/20/2018
-1.82798239,31.67559116,2,10/2/2018
-5.12445314,32.7332564,0,12/24/2018
-6.80822311,30.49137792,2,6/19/2018
-9.62764915,34.29485703,0,9/22/2018
-8.23221861,35.68209709,0,4/13/2018
-9.28156337,33.16483118,0,2/16/2018
-2.8636787999999997,37.32554165,0,3/23/2018
-4.83946804,29.98453759,1,7/12/2018
-2.32180492,32.44114171,0,9/15/2018
-9.03559967,32.79466146,2,10/22/2018
-4.9128697,38.454767100000005,0,5/29/2018
-3.5881098,37.39140266,0,10/5/2018
-4.71491597,29.66761124,1,6/12/2018
-3.43311776,36.92694368,0,6/24/2018
-7.19943111,37.85572676,2,3/14/2018
-8.11843551,31.52691225,0,11/6/2018
-3.67395567,37.64954194,0,9/21/2018
-7.57034015,36.10697516,0,8/6/2018
-6.81707677,36.05022935,2,8/16/2018
-3.21122101,37.63678363,2,6/8/2018
-8.79988388,36.34982709,0,8/7/2018
-6.16420766,35.89568405,0,4/23/2018
-10.52670364,36.03212249,0,5/13/2018
-2.44452479,32.14638115,2,6/7/2018
-3.2525048,30.99319549,0,11/17/2018
-7.64143813,35.59845556,0,5/30/2018
-8.95066369,34.92063692,0,1/13/2018
-7.47403309,35.85836494,0,4/27/2018
-6.77345037,38.98920361,0,1/3/2018
-8.12571333,35.23395867,0,4/18/2018
-7.0012657,39.21799344,2,6/25/2018
-7.66299453,35.38757669,0,7/3/2018
-4.26871269,33.65391359,2,4/11/2018
-7.77442627,35.19922302,0,1/13/2018
-9.00190152,33.66361213,0,6/28/2018
-1.35287609,34.56456563,0,1/25/2018
-3.51457209,35.33463488,0,9/25/2018
-4.12602815,32.87104904,2,11/13/2018
-4.48631907,34.42881257,2,6/13/2018
-9.55451675,33.84960152,0,12/29/2018
-1.12996007,34.04481731,2,1/4/2018
-2.93247601,33.40921885,0,9/4/2018
-4.4208428,29.83977097,0,10/27/2018
-4.70402077,33.5194753,0,2/26/2018
-3.43931553,36.78946897,0,5/7/2018
-3.30757184,37.34598071,2,6/2/2018
-3.98970614,34.73253993,2,5/9/2018
-2.54807032,30.52439741,0,10/19/2018
-9.57812275,33.81454174,0,11/7/2018
-4.85469643,39.09924731,0,9/27/2018
-4.7454197,38.337718,0,6/11/2018
-2e-08,0.0,1,6/24/2018
-3.35706374,36.68403853,0,8/18/2018
-3.23311917,37.21014724,0,12/7/2018
-4.04780654,35.23009549,0,8/11/2018
-3.72763969,33.36541252,2,3/18/2018
-3.16277022,33.34548179,0,3/26/2018
-8.59416175,33.50097573,1,10/3/2018
-4.48249587,34.58978414,2,4/24/2018
-6.38717527,36.06344712,2,10/22/2018
-8.95989454,34.77915893,0,8/19/2018
-1.19503063,31.68504399,2,8/5/2018
-9.33939845,34.1774392,0,3/17/2018
-6.2386316,35.98818355,0,3/29/2018
-10.97794101,39.08248152,0,10/19/2018
-4.94962949,32.52578939,2,11/28/2018
-8.1654464,31.86586624,2,10/2/2018
-6.29434092,36.35026458,2,7/25/2018
-8.06968644,35.45501828,2,3/21/2018
-10.30289774,34.71959991,0,5/12/2018
-2.51063865,32.99327684,2,8/23/2018
-8.56740183,34.8495001,0,3/30/2018
-4.7454505,33.6047081,0,11/26/2018
-7.36955402,31.11262055,2,5/1/2018
-9.05248655,34.62616821,0,5/29/2018
-6.28515585,35.51017232,0,7/29/2018
-8.91973568,33.10438306,0,3/13/2018
-2.78726126,30.63997958,0,5/15/2018
-4.6354902000000004,36.67091256,0,9/11/2018
-6.82104927,30.44113292,2,11/26/2018
-2e-08,0.0,0,4/29/2018
-1.23554657,31.38684635,2,11/27/2018
-4.63483961,32.0801495,2,3/2/2018
-7.85525883,38.46446236,0,9/3/2018
-3.80933601,37.68432449,0,1/20/2018
-3.20151099,37.16178799,0,12/4/2018
-9.27766681,34.02258554,0,6/29/2018
-3.17616124,33.88176741,0,11/3/2018
-5.16752519,38.8984763,0,6/20/2018
-2.65948567,31.32044711,2,11/8/2018
-2e-08,0.0,0,8/26/2018
-2.88767555,34.09831362,2,12/5/2018
-9.3696731,34.2314506,0,4/30/2018
-11.165207,37.64258298,0,10/19/2018
-8.97617986,33.76327343,0,5/12/2018
-3.41760412,37.521868,0,2/4/2018
-4.92425422,32.5347572,2,2/5/2018
-2.84743447,33.39302028,0,6/27/2018
-2.99687896,37.57165512,0,1/31/2018
-3.43355672,36.76281694,0,1/7/2018
-4.823001799999999,30.03462329,0,12/1/2018
-3.21693455,37.60994515,0,8/16/2018
-6.74124012,38.79250609,0,2/27/2018
-3.31620039,37.43851995,0,1/7/2018
-10.5352751,34.69709608,0,12/12/2018
-10.26369987,36.22137349,2,2/6/2018
-3.48761972,33.92693426,1,5/20/2018
-8.88603258,33.34238987,0,10/13/2018
-3.2858435,36.62524422,0,7/24/2018
-6.96687487,39.23883578,0,7/10/2018
-2.40290943,31.709032300000004,2,8/2/2018
-8.1530856,35.30518896,0,12/14/2018
-4.62001548,30.21977849,1,1/6/2018
-4.576202200000001,33.16017198,2,3/19/2018
-4.68062311,33.16099257,0,10/30/2018
-6.520783,38.99331649,0,9/23/2018
-3.19188672,37.24571764,0,5/24/2018
-7.63982944,35.36475913,0,9/19/2018
-9.31644047,34.26499839,0,5/2/2018
-5.8532389,35.69067926,0,7/9/2018
-7.78162371,31.27206542,0,4/30/2018
-3.30224856,36.96763806,0,2/5/2018
-10.49196103,38.81788641,2,2/22/2018
-4.79457674,29.65153866,1,9/11/2018
-6.33561179,38.38524575,0,11/21/2018
-10.272409,38.66660467,2,4/27/2018
-1.43573728,31.20893431,0,8/21/2018
-9.47545355,33.98698457,0,6/9/2018
-9.00377032,34.60769467,0,3/10/2018
-10.40858995,39.97749029,0,9/4/2018
-4.555407700000001,38.21004314,2,8/29/2018
-3.36280047,30.88456329,0,2/5/2018
-8.45036836,33.00569245,2,5/3/2018
-5.433162599999999,36.00002261,0,1/31/2018
-3.21041983,36.61790665,0,1/28/2018
-4.38282761,37.83592643,2,10/14/2018
-3.82220888,33.28531168,2,2/1/2018
-5.17500245,38.39576327,2,8/7/2018
-9.49871885,33.93298798,0,11/11/2018
-5.28725244,37.37606407,2,6/24/2018
-9.3137461,34.45870032,0,1/31/2018
-3.08817867,31.05171127,0,2/24/2018
-9.80540014,34.70678275,0,3/27/2018
-6.1420862000000005,37.59369356,0,11/17/2018
-9.33599215,34.05026752,0,7/30/2018
-7.72891098,35.89136718,2,11/3/2018
-4.38285619,38.06674936,2,7/29/2018
-8.86932356,32.05915826,0,12/26/2018
-7.36275336,35.47948265,0,4/11/2018
-4.36939134,35.71563861,0,9/27/2018
-3.16613621,34.29292193,0,12/13/2018
-8.9663082,33.95666638,0,4/15/2018
-4.51758405,32.21679158,2,1/15/2018
-9.01394788,34.83168149,0,9/14/2018
-2.86018348,30.50120191,2,7/21/2018
-10.34550711,40.01537218,0,6/13/2018
-3.47549503,37.35327739,2,11/28/2018
-2.63197291,30.63852577,0,9/19/2018
-3.16878548,34.40438708,0,10/1/2018
-9.77622387,34.60592793,0,9/5/2018
-10.79190489,38.6221564,2,11/5/2018
-10.52441449,36.06937776,2,11/2/2018
-2e-08,0.0,1,12/12/2018
-9.276131900000001,34.3790403,0,12/10/2018
-3.19394507,34.24244654,0,9/1/2018
-4.638596400000001,30.26118026,1,1/22/2018
-3.94355282,35.73804111,0,8/28/2018
-10.55753058,36.236184200000004,2,6/4/2018
-9.00553924,33.29223171,0,4/28/2018
-4.51381119,34.51491242,0,1/25/2018
-6.56329781,38.30594584,0,9/8/2018
-1.73701133,31.00623475,0,7/5/2018
-6.07834082,33.90108525,0,1/1/2018
-9.36717753,34.25026566,0,7/6/2018
-3.34419672,36.70177889,0,7/21/2018
-3.3183131,36.82846327,0,4/28/2018
-3.48554936,36.81917802,0,6/15/2018
-2.54930937,30.53410683,0,8/10/2018
-3.23908587,32.88245351,2,10/15/2018
-10.52076434,35.33092712,0,3/18/2018
-6.16896142,37.68290211,2,1/8/2018
-9.50985244,33.69491112,0,11/15/2018
-5.17600079,32.14165801,2,8/27/2018
-5.48227948,38.94819046,2,5/10/2018
-5.61041136,30.40569583,0,12/4/2018
-3.55321662,33.56834777,2,3/21/2018
-9.3071011,34.27264976,0,2/13/2018
-6.07929471,37.42793386,0,3/30/2018
-4.05875019,35.27028898,0,8/20/2018
-9.12506452,34.81024907,0,8/14/2018
-3.14116681,34.24426415,1,6/20/2018
-5.94068298,34.95035314,2,10/8/2018
-10.27963168,40.18734346,1,5/25/2018
-10.9235365,36.09306327,0,10/8/2018
-3.31978367,33.6360513,0,10/11/2018
-9.45612234,34.30584148,0,10/5/2018
-3.06286574,37.58121841,0,9/26/2018
-6.37193549,37.37272733,0,11/12/2018
-7.04014171,39.08773147,0,3/3/2018
-4.93560444,30.03303618,1,1/21/2018
-5.38182294,38.00969755,0,9/7/2018
-2.86625786,30.5426347,0,3/24/2018
-6.77489939,38.86368997,0,7/29/2018
-2e-08,0.0,0,1/5/2018
-4.30464703,35.84464368,0,6/10/2018
-7.40733721,39.09880866,0,4/15/2018
-3.83245418,33.06651832,0,10/4/2018
-8.63392104,31.941608600000002,0,2/18/2018
-3.22619513,37.59066585,0,12/16/2018
-1.78563155,31.16599632,0,12/19/2018
-9.06054771,34.66129321,0,2/15/2018
-2.58756909,33.39487069,2,10/12/2018
-3.15928675,30.86327775,0,9/6/2018
-4.32002505,30.14672763,1,6/18/2018
-4.94226124,39.13565574,0,11/3/2018
-4.63759659,30.25160245,0,9/15/2018
-10.68973548,36.04385349,0,8/21/2018
-4.17250742,32.78740104,2,2/2/2018
-2.66404796,31.52116743,2,6/10/2018
-6.24404246,34.9453183,2,11/16/2018
-8.89738552,33.05186962,0,12/28/2018
-9.24055062,35.16941598,0,4/12/2018
-6.81545324,30.49222776,0,7/9/2018
-10.80742787,39.38611559,2,3/20/2018
-9.32910096,34.72520689,0,3/19/2018
-3.28400277,37.51471653,2,8/7/2018
-8.25157738,35.80425313,2,12/19/2018
-4.31377286,35.53407206,0,12/29/2018
-2.55073658,33.47737389,2,8/18/2018
-8.77849698,35.81014333,2,9/8/2018
-3.19455329,33.68173899,2,8/3/2018
-3.24112493,37.11348287,0,5/20/2018
-3.40811598,37.5563875,2,10/2/2018
-4.20802707,34.22719499,0,2/12/2018
-3.2319258,33.31286603,0,7/12/2018
-6.25299325,37.54355416,0,9/16/2018
-3.13946329,33.41695172,0,2/23/2018
-2.90989305,34.1492096,1,6/25/2018
-10.79531747,35.3128406,0,8/5/2018
-5.9624597999999995,37.06491328,0,3/15/2018
-9.10730024,35.23869572,0,12/20/2018
-3.27493118,37.22841737,0,5/2/2018
-3.15668284,36.84159723,0,5/17/2018
-7.76886107,35.20635653,0,9/4/2018
-7.098349799999999,39.40291695,0,9/18/2018
-6.63891906,39.09367042,0,10/23/2018
-3.33160899,36.66900584,0,5/26/2018
-9.64017971,34.708830799999994,0,11/4/2018
-10.20863349,38.75824779,2,10/29/2018
-4.0481689,35.38041457,0,1/1/2018
-1.4430128,31.58438367,0,9/23/2018
-9.24166792,34.50362401,0,10/29/2018
-7.68730524,38.98512039,0,9/30/2018
-4.84245745,36.05854811,1,7/8/2018
-4.866591400000001,38.36329113,0,7/9/2018
-7.69838746,31.35491111,2,1/30/2018
-3.22246087,37.13731589,0,2/3/2018
-4.00215147,37.73011758,0,10/9/2018
-4.01118855,32.52380431,0,3/18/2018
-9.1932885,34.0573965,2,12/2/2018
-8.9724901,34.78603844,0,6/9/2018
-8.78341902,36.374148999999996,0,8/31/2018
-4.95057431,33.62786496,0,9/19/2018
-4.61866503,33.54727203,2,6/20/2018
-4.5118335,38.39034109,0,6/27/2018
-3.53520523,36.77931134,2,2/26/2018
-9.73598475,34.79596413,0,10/12/2018
-6.66580933,37.38698909,2,12/24/2018
-2.58781595,33.23815227,0,4/8/2018
-3.35211461,37.02850767,2,6/6/2018
-8.88617848,33.37223193,0,8/12/2018
-1.74265036,34.00079652,2,12/10/2018
-3.8217093999999996,34.14995803,0,6/26/2018
-6.449120099999999,38.89521542,0,10/14/2018
-1.44872765,33.90513715,2,11/20/2018
-8.66599445,36.70584026,0,9/13/2018
-7.50499771,31.041118800000003,0,11/3/2018
-2.70582302,33.46192625,0,1/16/2018
-3.25767421,37.37505353,0,4/5/2018
-7.054576299999999,37.5768594,0,7/25/2018
-4.40081718,34.85936871,0,9/11/2018
-3.25832293,33.51506261,0,7/5/2018
-3.63462488,34.27104779999999,0,12/11/2018
-4.69981363,32.84589701,0,10/19/2018
-5.45019325,32.62903982,0,2/16/2018
-2.66096586,33.47788808,0,3/16/2018
-2.46742782,30.68917501,0,4/26/2018
-7.36869239,39.29487131,0,2/9/2018
-3.3503674,36.73910261,0,1/27/2018
-6.644348,36.28363462,0,10/11/2018
-3.32229166,36.60572127,2,8/8/2018
-3.35864444,37.469413,0,1/8/2018
-4.21767949,34.23096494,0,7/4/2018
-10.14639431,39.75301416,2,5/6/2018
-3.62673517,30.68141291,0,10/11/2018
-3.37187432,37.11882506,0,8/5/2018
-3.07657226,33.31651732,2,1/9/2018
-11.12774389,35.1653629,0,7/4/2018
-3.76186122,33.32271129,0,10/15/2018
-5.49216452,38.04545673,0,1/24/2018
-5.09895964,38.85354517,0,8/27/2018
-3.00195603,31.433336600000004,0,11/11/2018
-4.54356312,30.14552516,0,6/29/2018
-5.01140293,36.12881908,2,10/28/2018
-3.31897814,37.02736188,0,8/6/2018
-2.79635854,31.41053043,2,7/16/2018
-5.22527993,38.41727673,2,3/17/2018
-3.32108299,37.50806683,0,5/5/2018
-3.3723473,33.90635603,1,9/3/2018
-3.29357661,37.47010158,0,3/20/2018
-8.98475984,32.88937753,2,6/6/2018
-5.06722426,32.36203252,2,2/12/2018
-4.56695607,32.69678925,0,4/24/2018
-7.79439159,37.03216855,1,4/12/2018
-5.93946443,37.44756588,2,9/14/2018
-7.68470295,39.20839334,2,3/22/2018
-7.84655696,35.49281732,0,12/23/2018
-8.14041723,39.14559082,2,8/24/2018
-2.14046744,33.43269942,2,2/24/2018
-8.42437568,31.21669566,0,9/3/2018
-2e-08,0.0,2,11/9/2018
-9.24370194,34.67614987,0,3/15/2018
-3.71293371,33.1597271,2,2/1/2018
-8.68162884,35.04160822,0,6/4/2018
-5.40821535,37.98044364,2,2/15/2018
-10.46327202,40.32340181,0,12/1/2018
-11.09700598,37.43695749,0,9/28/2018
-6.17967109,35.42144396,0,10/29/2018
-8.74963861,33.4360362,0,3/25/2018
-2.58285831,30.52068702,2,2/7/2018
-5.56714422,38.91295654,2,12/29/2018
-6.689821,36.55625509,0,8/11/2018
-8.57222135,33.06593316,1,7/9/2018
-6.53160242,38.98613454,0,2/7/2018
-5.79508174,35.49073563,0,2/3/2018
-4.34186336,34.34634005,2,7/31/2018
-5.062066000000001,35.773177399999994,0,10/30/2018
-7.63627676,39.059642700000005,2,11/16/2018
-7.4064337,35.49054163,0,5/5/2018
-7.76606218,39.17164496,0,8/19/2018
-7.36223967,30.62359226,2,6/7/2018
-7.18056769,39.27881970000001,0,10/19/2018
-6.63899236,39.16253395,0,5/18/2018
-4.80542108,36.07841311,2,9/7/2018
-10.81251958,35.54117432,0,9/11/2018
-2.72653621,32.86581414,2,8/15/2018
